"request_id","created_date","closed_date","status","communityboardid","address","cross_street","landmark","locationtype","facilitytype","addresstype","vehicletype","agency_code","responsibleagency","requesttype","category","request_details","source","latitude","longitude"
45280733,"2020-01-01 00:01:56+00","2020-01-01 07:48:16+00","Closed","01 QUEENS","25-88 46 STREET, ASTORIA, NY 11103","25 AVENUE & 28 AVENUE","46 STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","MOBILE",40.765270482665,-73.9072810931576
45281554,"2020-01-01 00:03:23+00","2020-01-01 05:24:53+00","Closed","01 BROOKLYN","211 INDIA STREET, BROOKLYN, NY 11222","MCGUINNESS BOULEVARD & PROVOST STREET","INDIA STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint but officers were unable to gain entry into the pre","PHONE",40.7326651000476,-73.9511014009647
45283785,"2020-01-01 00:03:34+00","2020-01-01 00:03:35+00","Closed","06 MANHATTAN","513 2 AVENUE, NEW YORK, NY 10016","EAST   28 STREET & EAST   29 STREET","2 AVENUE","Above Address",NULL,NULL,NULL,"EDC","Economic Development Corporation","Noise - Helicopter","Other",NULL,"ONLINE",40.7414099946368,-73.978347838648
45279341,"2020-01-01 00:03:45+00","2020-01-01 02:02:26+00","Closed","03 BROOKLYN","894 BROADWAY, BROOKLYN, NY 11206","BELVIDERE STREET & ARION PLACE","BROADWAY","Club/Bar/Restaurant",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and determined that police action was not necessary","ONLINE",40.698002933803,-73.9370801111435
45278281,"2020-01-01 00:04:16+00","2020-01-01 06:49:27+00","Closed","04 BROOKLYN","40 STARR STREET, BROOKLYN, NY 11221","CENTRAL AVENUE & WILSON AVENUE","STARR STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.7008928740796,-73.9272568803271
45281799,"2020-01-01 00:10:56+00","2020-01-03 03:28:49+00","Closed","12 BRONX","4327 WILDER AVENUE, BRONX, NY 10466","PITMAN AVENUE & NEREID AVENUE","WILDER AVENUE","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","The Police Department responded to the complaint and with the information available observed no evid","PHONE",40.8979280389764,-73.8437083217415
45288075,"2020-01-01 00:04:45+00","2020-01-03 02:12:58+00","Closed","02 BROOKLYN","420 CLINTON AVENUE, BROOKLYN, NY 11238",NULL,NULL,"RESIDENTIAL BUILDING",NULL,"ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.","PHONE",40.6856448208687,-73.9673325781019
45279489,"2020-01-01 00:04:47+00","2020-01-01 04:22:13+00","Closed","11 BROOKLYN","1906 WEST   13 STREET, BROOKLYN, NY 11223","AVENUE S & AVENUE T","WEST   13 STREET","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","The Police Department responded to the complaint and determined that police action was not necessary","ONLINE",40.5999672582221,-73.9848719939711
45278654,"2020-01-01 00:05:46+00","2020-01-02 10:00:00+00","Closed","12 BROOKLYN","1236 49 STREET, BROOKLYN, NY 11219","12 AVENUE & 13 AVENUE",NULL,NULL,NULL,"ADDRESS",NULL,"DOT","Department of Transportation","Street Condition","Pothole","The Department of Transportation inspected this complaint and repaired the problem.","UNKNOWN",40.6358068203381,-73.9934281594105
45280025,"2020-01-01 00:06:50+00","2020-01-01 00:06:50+00","Closed","07 BRONX","2625 GRAND CONCOURSE, BRONX, NY 10468","EAST 192 STREET & EAST 193 STREET","GRAND CONCOURSE","3+ Family Apt. Building",NULL,"ADDRESS",NULL,"DOHMH","Department of Health and Mental Hygiene","Rodent","Condition Attracting Rodents","This service request was closed because the Department of Health and Mental Hygiene received an earlier complaint about the same location.  You can find inspection results for this address by going to the online Rat Portal at www.nyc.gov/rats.","MOBILE",40.8651541764459,-73.8950880518057
45281599,"2020-01-01 00:07:00+00","2020-01-01 05:18:38+00","Closed","10 BRONX","274 BUTTRICK AVENUE, BRONX, NY 10465","HARDING AVENUE & MILES AVENUE","BUTTRICK AVENUE","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and determined that police action was not necessary","MOBILE",40.81531500113,-73.8245201597533
45283821,"2020-01-01 00:07:33+00","2020-01-01 01:23:02+00","Closed","12 MANHATTAN","45 FAIRVIEW AVENUE, NEW YORK, NY 10040","BEND & WADSWORTH TERRACE","FAIRVIEW AVENUE","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","MOBILE",40.8574127918191,-73.92943181839
45279022,"2020-01-01 00:08:14+00","2020-01-01 04:16:12+00","Closed","11 BROOKLYN","319 BAY   11 STREET, BROOKLYN, NY 11228","CROPSEY AVENUE & INDEPENDENCE AVENUE","BAY   11 STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","The Police Department responded to the complaint and determined that police action was not necessary","MOBILE",40.6046802024815,-74.0141207090839
45280105,"2020-01-01 00:08:23+00","2020-01-01 01:25:20+00","Closed","12 MANHATTAN","45 SICKLES STREET, NEW YORK, NY 10040","NAGLE AVENUE & SHERMAN AVENUE","SICKLES STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Illegal Fireworks","N/A","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.861482207357,-73.9278548839508
45280305,"2020-01-01 00:09:22+00","2020-01-01 00:15:24+00","Closed","09 BRONX","1246 WHEELER AVENUE, BRONX, NY 10472","WESTCHESTER AVENUE & EAST  172 STREET","WHEELER AVENUE","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Banging/Pounding","The Police Department reviewed your complaint and provided additional information below.","PHONE",40.8297248997161,-73.8803792101203
45279616,"2020-01-01 00:09:27+00","2020-01-01 09:57:22+00","Closed","04 QUEENS","52-09 SEABURY STREET, ELMHURST, NY 11373","GRAND AVENUE & 53 AVENUE","SEABURY STREET","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","The Police Department responded and upon arrival those responsible for the condition were gone.","MOBILE",40.7361713954821,-73.8785589291619
45282759,"2020-01-01 00:09:30+00","2020-01-01 07:47:43+00","Closed","01 QUEENS","25-88 46 STREET, ASTORIA, NY 11103","25 AVENUE & 28 AVENUE","46 STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","MOBILE",40.765270482665,-73.9072810931576
45285260,"2020-01-01 00:09:39+00","2020-01-06 17:06:32+00","Closed","08 BRONX","99 MARBLE HILL AVENUE, NEW YORK, NY 10463",NULL,NULL,"RESIDENTIAL BUILDING",NULL,"ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","PLUMBING","WATER SUPPLY","The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.","PHONE",40.8770589469279,-73.9092478311085
45289521,"2020-01-01 00:09:42+00","2020-01-02 06:16:46+00","Closed","09 MANHATTAN","611 WEST  148 STREET, NEW YORK, NY 10031",NULL,NULL,"RESIDENTIAL BUILDING",NULL,"ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","APARTMENT ONLY","The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","MOBILE",40.8286836220856,-73.9498131124634
45280916,"2020-01-01 00:09:45+00","2020-01-01 13:59:39+00","Closed","06 BRONX","1826 MARMION AVENUE, BRONX, NY 10460","EAST  175 STREET & EAST  176 STREET","MARMION AVENUE",NULL,NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","PHONE",40.8409128307661,-73.8890979725774
45280753,"2020-01-01 00:09:51+00","2020-01-01 03:08:18+00","Closed","13 BROOKLYN","2695 SHELL ROAD, BROOKLYN, NY 11223","DANK COURT & AVENUE Z","SHELL ROAD","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.5863896280759,-73.9744125492098
45296184,"2020-01-01 06:00:00+00","2020-01-02 11:05:00+00","Closed","07 BROOKLYN","4 AVENUE, BROOKLYN, NY 11220","55 STREET & 56 STREET",NULL,NULL,NULL,"BLOCKFACE",NULL,"DOT","Department of Transportation","Street Condition","Pothole","The Department of Transportation inspected this complaint and repaired the problem.","UNKNOWN",40.643387024234,-74.0157828574357
45280049,"2020-01-01 00:09:59+00","2020-01-01 06:40:57+00","Closed","02 BROOKLYN","484 STATE STREET, BROOKLYN, NY 11217","NEVINS STREET & 3 AVENUE","STATE STREET","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","The Police Department responded to the complaint and with the information available observed no evid","MOBILE",40.6862929367792,-73.9811601616133
45279913,"2020-01-01 00:10:04+00","2020-01-01 05:07:46+00","Closed","02 MANHATTAN","50 PRINCE STREET, NEW YORK, NY 10012","MULBERRY STREET & LAFAYETTE STREET","PRINCE STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.7234502849992,-73.9959340984038
45278193,"2020-01-01 00:10:07+00","2020-01-01 03:53:41+00","Closed","03 MANHATTAN","82 RUTGERS SLIP, NEW YORK, NY 10002","CHERRY STREET & SOUTH STREET","RUTGERS SLIP","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and determined that police action was not necessary","ONLINE",40.7105907089956,-73.9898642596794
45280656,"2020-01-01 00:11:00+00","2020-01-01 07:07:10+00","Closed","04 BROOKLYN","330 HARMAN STREET, BROOKLYN, NY 11237","KNICKERBOCKER AVENUE & IRVING AVENUE","HARMAN STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.7004724066524,-73.918302451833
45281803,"2020-01-01 00:11:00+00","2020-01-01 01:56:52+00","Closed","10 BROOKLYN","8424 3 AVENUE, BROOKLYN, NY 11209","84 STREET & 85 STREET","3 AVENUE",NULL,NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.62479360728,-74.0305266386876
45280814,"2020-01-01 00:11:14+00","2020-01-01 01:21:17+00","Closed","12 MANHATTAN","4901 BROADWAY, NEW YORK, NY 10034","WEST  204 STREET & WEST  207 STREET","BROADWAY","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.8672946515086,-73.9223529781951
45283276,"2020-01-01 00:11:21+00","2020-01-01 15:02:37+00","Closed","07 BROOKLYN","683 51 STREET, BROOKLYN, NY 11220","6 AVENUE & 7 AVENUE","51 STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.6422433143575,-74.0070733374366
45284471,"2020-01-01 00:11:35+00","2020-01-01 01:44:56+00","Closed","04 BRONX","1221 COLLEGE AVENUE, BRONX, NY 10456","EAST  167 STREET & EAST  168 STREET","COLLEGE AVENUE","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","MOBILE",40.8331604331427,-73.913159883604
45279343,"2020-01-01 00:11:52+00","2020-01-01 03:19:01+00","Closed","15 BROOKLYN","2407 EAST   15 STREET, BROOKLYN, NY 11235","AVENUE X & AVENUE Y","EAST   15 STREET","Residential Building/House",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Residential","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.5917991805632,-73.9550608057215
45288254,"2020-01-01 00:12:30+00","2020-01-10 12:02:01+00","Closed","08 BRONX","99 MARBLE HILL AVENUE, NEW YORK, NY 10463",NULL,NULL,"RESIDENTIAL BUILDING",NULL,"ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","DOOR/WINDOW","DOOR","The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.","PHONE",40.8770589469279,-73.9092478311085
45283614,"2020-01-01 00:12:32+00","2020-01-01 02:58:34+00","Closed","09 MANHATTAN","501 WEST  139 STREET, NEW YORK, NY 10031","AMSTERDAM AVENUE & HAMILTON PLACE","WEST  139 STREET","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","ONLINE",40.8215614368267,-73.9506314180216
45281904,"2020-01-01 00:12:37+00","2020-01-01 13:46:46+00","Closed","12 BRONX","221 EAST  237 STREET, BRONX, NY 10470","KEPLER AVENUE & KATONAH AVENUE","EAST  237 STREET",NULL,NULL,NULL,NULL,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","The Police Department responded and upon arrival those responsible for the condition were gone.","PHONE",40.8987015413494,-73.8698555171045
45288483,"2020-01-01 00:12:46+00","2020-01-03 15:33:19+00","Closed","05 MANHATTAN","11 EAST   32 STREET, NEW YORK, NY 10016",NULL,NULL,"RESIDENTIAL BUILDING",NULL,"ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.","MOBILE",40.7468428794366,-73.984741199462
45280161,"2020-01-01 00:13:33+00","2020-01-01 04:32:58+00","Closed","02 MANHATTAN","160 MOTT STREET, NEW YORK, NY 10013","GRAND STREET & BROOME STREET","MOTT STREET","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Talking","The Police Department responded to the complaint and with the information available observed no evid","PHONE",40.7196131230844,-73.9962445786378
45285312,"2020-01-01 00:13:46+00","2020-01-02 02:09:02+00","Closed","04 BRONX","11 WEST  172 STREET, BRONX, NY 10452",NULL,NULL,"RESIDENTIAL BUILDING",NULL,"ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","The Department of Housing Preservation and Development was not able to gain access to your apartment or others in the building to inspect for a lack of heat or hot water. The complaint has been closed. If the condition still exists, please file a new complaint.","ONLINE",40.8422948709484,-73.9169392216091
45281844,"2020-01-01 00:14:14+00","2020-01-01 03:21:11+00","Closed","10 QUEENS","116-50 120 STREET, SOUTH OZONE PARK, NY 11420","ROCKAWAY BOULEVARD & SUTTER AVENUE","120 STREET","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","MOBILE",40.6756549891798,-73.8182974339369
45278781,"2020-01-01 00:14:18+00","2020-01-01 02:59:01+00","Closed","14 BROOKLYN","315 WEBSTER AVENUE, BROOKLYN, NY 11230","OCEAN PARKWAY & EAST    8 STREET","WEBSTER AVENUE",NULL,NULL,NULL,NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","The Police Department responded and upon arrival those responsible for the condition were gone.","PHONE",40.6332778661045,-73.969909027619
45280141,"2020-01-01 00:14:56+00","2020-01-01 06:51:18+00","Closed","15 BROOKLYN","2723 AVENUE U, BROOKLYN, NY 11229","EAST   27 STREET & EAST   28 STREET","AVENUE U","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Illegal Fireworks","N/A","Your request can not be processed at this time because of insufficient contact information. Please c","ONLINE",40.6001524574161,-73.9444572657275
45281909,"2020-01-01 00:14:58+00","2020-01-09 10:45:05+00","Closed","11 BROOKLYN","21 BAY   10 STREET, BROOKLYN, NY 11228","86 STREET & BENSON AVENUE","BAY   10 STREET","Sidewalk",NULL,NULL,NULL,"DOT","Department of Transportation","Sidewalk Condition","Sidewalk Violation","A sidewalk dismissal inspection (work done by owner) has been scheduled. Department of Transportatio","ONLINE",40.6104337850264,-74.0092957641266
45290588,"2020-01-01 00:15:21+00","2020-01-02 23:45:00+00","Closed","05 MANHATTAN","307 MADISON AVENUE, NEW YORK, NY 10017","EAST   41 STREET & EAST   42 STREET",NULL,NULL,NULL,"ADDRESS",NULL,"DOT","Department of Transportation","Street Condition","Pothole","The Department of Transportation inspected this complaint and repaired the problem.","UNKNOWN",40.75244410257,-73.9795353183287
45353577,"2020-01-09 08:47:33+00",NULL,"Open","01 MANHATTAN","153 CHURCH STREET, NEW YORK, NY 10007",NULL,NULL,NULL,"N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Graffiti","Graffiti",NULL,"UNKNOWN",40.7147382069802,-74.0080766315646
45280949,"2020-01-01 00:15:45+00","2020-01-01 01:49:49+00","Closed","10 BROOKLYN","6804 FOURTH AVENUE, BROOKLYN, NY 11220","68 STREET & BAY RIDGE AVENUE","4 AVENUE","Store/Commercial",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Commercial","Loud Music/Party","The Police Department responded to the complaint and determined that police action was not necessary","MOBILE",40.6351953053256,-74.0232966734204
45278396,"2020-01-01 00:15:55+00","2020-01-01 11:06:07+00","Closed","05 QUEENS","60-17 59 ROAD, MASPETH, NY 11378","60 STREET & 60 LANE","59 ROAD","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Illegal Parking","Blocked Hydrant","The Police Department responded and upon arrival those responsible for the condition were gone.","MOBILE",40.7181829374267,-73.9056583180056
45278575,"2020-01-01 00:15:58+00","2020-01-01 05:19:18+00","Closed","10 BRONX","45 WINTERS STREET, BRONX, NY 10464","DEAD END & CITY ISLAND AVENUE","WINTERS STREET","Street/Sidewalk",NULL,NULL,NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","The Police Department responded to the complaint and with the information available observed no evid","MOBILE",40.8432683006155,-73.7876138257979
45289096,"2020-01-01 00:15:59+00","2020-01-02 02:09:02+00","Closed","04 BRONX","11 WEST  172 STREET, BRONX, NY 10452",NULL,NULL,"RESIDENTIAL BUILDING",NULL,"ADDRESS",NULL,"HPD","Department of Housing Preservation and Development","HEAT/HOT WATER","ENTIRE BUILDING","The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.","ONLINE",40.8422948709484,-73.9169392216091
45277686,"2020-01-01 00:16:02+00","2020-01-01 00:16:04+00","Closed","06 MANHATTAN","244 EAST   28 STREET, NEW YORK, NY 10016","3 AVENUE & 2 AVENUE","EAST   28 STREET","Above Address",NULL,NULL,NULL,"EDC","Economic Development Corporation","Noise - Helicopter","Other",NULL,"ONLINE",40.7412674271556,-73.9792139695971
45291567,"2020-01-01 00:16:19+00","2020-01-03 00:10:00+00","Closed","05 MANHATTAN","342 MADISON AVENUE, NEW YORK, NY 10173","EAST   43 STREET & EAST   44 STREET",NULL,NULL,NULL,"ADDRESS",NULL,"DOT","Department of Transportation","Street Condition","Pothole","The Department of Transportation inspected this complaint and repaired the problem.","UNKNOWN",40.7539397938883,-73.9784628752219
