"request_id","created_date","closed_date","status","communityboardid","address","cross_street","landmark","locationtype","facilitytype","addresstype","vehicletype","agency_code","responsibleagency","requesttype","category","request_details","source","latitude","longitude"
38075678,"2018-01-01 17:17:00+00","2018-01-05 00:00:00+00","Closed","01 BROOKLYN","69 HAUSMAN STREET, BROOKLYN, NY 11222","MEEKER AVENUE & NASSAU AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.7256655840775,-73.9388074046354
38086756,"2018-01-02 09:43:00+00","2018-01-04 00:00:00+00","Closed","13 QUEENS","217-09 HEMPSTEAD AVENUE, Queens Village, NY 11429","99 AVENUE & 217 PLACE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.714798164218,-73.7408618018196
38091960,"2018-01-02 11:23:00+00","2018-01-05 00:00:00+00","Closed","09 QUEENS","88-15 103 AVENUE, Ozone Park, NY 11417","88 STREET & 89 STREET",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.6806368217123,-73.85078664281
38078907,"2018-01-01 12:13:00+00","2018-01-01 12:13:00+00","Pending","05 QUEENS","59-56 70 STREET, Maspeth, NY 11378","CALDWELL AVENUE & 60 AVENUE",NULL,"Street","DSNY Garage","ADDRESS",NULL,"DSNY","BCC - Queens West","Derelict Vehicles","14 Derelict Vehicles","The Department of Sanitation removed the items.","PHONE",40.7236588045817,-73.8902527543357
38086825,"2018-01-02 12:11:00+00","2018-01-02 13:19:00+00","Closed","13 BROOKLYN","8753 26 AVENUE, BROOKLYN, NY 11214","BENSON AVENUE & BATH AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.5935393265527,-73.9881608913259
42458869,"2018-01-01 12:16:13+00","2018-01-03 00:00:00+00","Closed","Unspecified QUEENS","139-20 34 AVENUE",NULL,NULL,NULL,"N/A",NULL,NULL,"DOB","Department of Buildings","General Construction/Plumbing","Building Permit - None","The Department of Buildings reviewed this complaint and determined that no further action was necessary.","UNKNOWN",NULL,NULL
38073968,"2018-01-01 12:24:46+00","2018-04-03 00:00:00+00","Closed","03 BROOKLYN","617 MARCY AVENUE, BROOKLYN, NY 11206",NULL,NULL,"Mixed Use","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Graffiti","Graffiti","The City has removed the graffiti from this property.","UNKNOWN",40.6936500764264,-73.9488545596812
38103411,"2018-01-02 15:23:00+00","2018-01-06 12:00:00+00","Closed","Unspecified BRONX",NULL,NULL,NULL,"Street","DSNY Garage","INTERSECTION",NULL,"DSNY","BCC - Bronx","Sanitation Condition","15 Street Cond/Dump-Out/Drop-Off","The Department of Sanitation removed the items.","PHONE",40.8293053849337,-73.8706055436235
38073341,"2018-01-01 20:12:00+00","2018-01-05 00:00:00+00","Closed","07 BROOKLYN","190E 17 STREET, BROOKLYN, NY 11215","4 AVENUE & PROSPECT EXPWY EB EN 17 ST",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.6646324934298,-73.9928269658058
38086812,"2018-01-02 16:01:00+00","2018-01-04 00:00:00+00","Closed","07 BROOKLYN","362 15 STREET, BROOKLYN, NY 11215","7 AVENUE & 8 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.6630533756419,-73.9841367958296
38081418,"2018-01-01 20:14:44+00","2018-01-01 21:46:58+00","Closed","11 BROOKLYN","1913 WEST 9 STREET, BROOKLYN, NY 11223","AVENUE S & AVENUE T",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","The Police Department issued a summons in response to the complaint.","PHONE",40.6002741203262,-73.9811196142916
38087978,"2018-01-02 16:02:00+00","2018-01-13 13:20:00+00","Closed","10 BROOKLYN","1218 85 STREET, BROOKLYN, NY 11228","12 AVENUE & 13 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.615620857728,-74.0148830229248
38092731,"2018-01-02 16:02:00+00","2018-01-06 00:00:00+00","Closed","08 QUEENS","85-20 168 STREET, Jamaica, NY 11432","GOTHIC DRIVE & HIGHLAND AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.7132601197253,-73.7963678854942
38084307,"2018-01-02 10:42:04+00","2018-01-08 13:55:49+00","Closed","0 Unspecified",NULL,NULL,NULL,"N/A","N/A",NULL,NULL,"DOF","Refunds and Adjustments","DOF Parking - Payment Issue","Status of PV Refund","See notes.","PHONE",NULL,NULL
38091950,"2018-01-02 17:57:00+00","2018-01-13 02:31:00+00","Closed","05 QUEENS","1678 LINDEN STREET, Ridgewood, NY 11385","LINDEN STREET & CYPRESS AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.7020643044853,-73.9108168777809
38084833,"2018-01-01 23:49:00+00","2018-01-07 12:00:00+00","Closed","Unspecified QUEENS",NULL,NULL,NULL,"Sidewalk","N/A","INTERSECTION",NULL,"DSNY","P - Queens","Dirty Conditions","E13 Throw-Out","The Department of Sanitation investigated this complaint and found no violation at the location.","PHONE",40.7018823968259,-73.8055164241664
38100371,"2018-01-02 07:00:00+00","2018-01-03 10:05:00+00","Closed","Unspecified STATEN ISLAND",NULL,NULL,NULL,NULL,"N/A","INTERSECTION",NULL,"DOT","Department of Transportation","Street Condition","Pothole","The Department of Transportation inspected this complaint and repaired the problem.","UNKNOWN",40.6314576491392,-74.1580742558591
38090733,"2018-01-02 11:38:03+00","2018-01-02 15:13:02+00","Closed","01 BRONX","361 EAST 145 STREET, BRONX, NY 10454","3 AVENUE & WILLIS AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","The Police Department issued a summons in response to the complaint.","PHONE",40.8139968058444,-73.9207714141253
38085538,"2018-01-02 11:47:00+00","2018-01-04 00:00:00+00","Closed","03 BROOKLYN","542 HANCOCK STREET, BROOKLYN, NY 11233","LEWIS AVENUE & STUYVESANT AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.6844061751393,-73.9336748225985
38104028,"2018-01-03 09:30:00+00","2018-01-13 09:39:00+00","Closed","10 BROOKLYN","364 93 STREET, BROOKLYN, NY 11209","3 AVENUE & 4 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.6180603808554,-74.0314636879586
38104996,"2018-01-04 08:59:00+00","2018-01-11 00:00:00+00","Closed","07 QUEENS","30-44 153 STREET, Flushing, NY 11354","BAYSIDE AVENUE & 32 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.7713148656557,-73.8110865629333
38090687,"2018-01-02 12:17:00+00","2018-01-03 04:00:00+00","Closed","Unspecified BRONX",NULL,NULL,NULL,NULL,"N/A","INTERSECTION",NULL,"DOT","Department of Transportation","Traffic Signal Condition","Controller","Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.","UNKNOWN",NULL,NULL
38086758,"2018-01-02 12:17:00+00","2018-01-14 02:07:00+00","Closed","11 QUEENS","50-58 195 STREET, Fresh Meadows, NY 11365","BEND & 53 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.748497288842,-73.7842563509438
38084488,"2018-01-02 12:18:18+00","2018-01-03 08:47:23+00","Closed","07 BROOKLYN",NULL,NULL,NULL,"Property Address","N/A","ADDRESS",NULL,"DOF","Correspondence Unit","DOF Property - Request Copy","Copy of Account Information","The Department of Finance mailed the requested item.","PHONE",NULL,NULL
38106564,"2018-01-04 10:53:08+00","2018-01-05 10:20:01+00","Closed","05 QUEENS",NULL,NULL,NULL,"Park","N/A",NULL,NULL,"DPR","Department of Parks and Recreation","Maintenance or Facility","Snow or Ice","The Department of Parks and Recreation has completed the requested work order and corrected the problem.","MOBILE",NULL,NULL
38109382,"2018-01-04 11:00:00+00","2018-01-11 08:02:00+00","Closed","06 BROOKLYN","826 PRESIDENT STREET, BROOKLYN, NY 11215","7 AVENUE & 8 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.6735972557947,-73.9753200033271
38107147,"2018-01-04 13:16:56+00","2018-01-09 17:57:48+00","Closed","15 BROOKLYN",NULL,NULL,NULL,"Senior Address","N/A","ADDRESS",NULL,"DOF","Senior Citizen Rent Increase Exemption Unit","SCRIE","Application Renewal","Please submit the following document(s) so that we can finish processing your application:","PHONE",NULL,NULL
38092332,"2018-01-02 15:04:00+00","2018-01-27 00:00:00+00","Closed","05 MANHATTAN","154 WEST   27 STREET, NEW YORK, NY 10001","AVENUE OF THE AMERICAS & 7 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.7460559028052,-73.9924970029654
38116201,"2018-01-05 09:59:39+00","2018-01-08 09:36:45+00","Closed","0 Unspecified",NULL,NULL,NULL,"Ferry","N/A",NULL,NULL,"DOT","Department of Transportation","Ferry Complaint","Delays","The Department of Transportation contacted the customer and resolved the service request or provided the information requested.","ONLINE",NULL,NULL
38095143,"2018-01-02 15:11:00+00","2018-01-03 12:00:00+00","Closed","10 MANHATTAN","204 WEST  136 STREET, NEW YORK, NY 10030","7 AVENUE & 8 AVENUE",NULL,"Sidewalk","DSNY Garage","ADDRESS",NULL,"DSNY","BCC - Manhattan","Sanitation Condition","12 Dead Animals","The Department of Sanitation removed the items.","PHONE",40.8162088450573,-73.9437856144666
38083185,"2018-01-02 15:18:00+00","2018-01-06 00:00:00+00","Closed","01 STATEN ISLAND","198 ADA DRIVE, STATEN ISLAND, NY 10314","ARLENE COURT & ELSON COURT",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.62089979421,-74.1610426672031
38117829,"2018-01-05 13:37:16+00",NULL,"Email Sent","0 Unspecified",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"DCAS","DCAS","Question","Administration","Your comments have been submitted to the Department of Citywide Administrative Services.  If you provided contact information and have not received a response, I can submit a new request.","ONLINE",NULL,NULL
42538434,"2018-01-05 13:37:17+00","2018-01-05 13:37:17+00","Closed","02 MANHATTAN","11 JANE STREET, NEW YORK, NY 10014",NULL,NULL,NULL,"N/A","ADDRESS",NULL,"DOB","Department of Buildings","BEST/Site Safety","Demolition Notification Received",NULL,"UNKNOWN",40.7381402535041,-74.0027352554544
38103965,"2018-01-02 16:41:00+00","2018-01-03 12:00:00+00","Closed","12 QUEENS","108-27 169 PLACE, Jamaica, NY 11433","108 DRIVE & 109 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","P - Queens","Dirty Conditions","E12 Illegal Dumping Surveillance","Â The Department of Sanitation has noted this as a location of concern.","PHONE",40.6971282863141,-73.785349401081
38115026,"2018-01-05 15:39:57+00","2018-01-05 16:56:30+00","Closed","08 QUEENS",NULL,NULL,NULL,"Senior Address","N/A","ADDRESS",NULL,"DOF","Senior Citizen Rent Increase Exemption Unit","SCRIE","Initial Application","Your application is pending because we have not received the additional requested document(s):","PHONE",NULL,NULL
38092942,"2018-01-02 16:52:10+00","2018-01-02 18:40:15+00","Closed","05 BRONX",NULL,NULL,NULL,"Street/Sidewalk","Precinct","INTERSECTION",NULL,"NYPD","New York City Police Department","Illegal Parking","Double Parked Blocking Vehicle","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.8467834297379,-73.9073879552672
38089757,"2018-01-02 17:03:21+00","2018-01-08 17:55:12+00","Closed","09 BROOKLYN",NULL,NULL,NULL,"Senior Address","N/A","ADDRESS",NULL,"DOF","Senior Citizen Rent Increase Exemption Unit","SCRIE","Application Renewal","Please submit the following document(s) so that we can finish processing your application:","PHONE",NULL,NULL
38081844,"2018-01-02 18:49:00+00","2018-01-15 13:35:00+00","Closed","10 QUEENS","90-18 SPRITZ ROAD, Ozone Park, NY 11417","WHITELAW STREET & LAFAYETTE STREET",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.6722392435082,-73.8456395277276
38100671,"2018-01-02 18:49:00+00","2018-01-02 18:49:00+00","Pending","18 BROOKLYN","9102 AVENUE M, BROOKLYN, NY 11236","EAST 91 STREET & CANARSIE ROAD",NULL,"Street","DSNY Garage","ADDRESS",NULL,"DSNY","BCC - Brooklyn South","Derelict Vehicles","14 Derelict Vehicles","The Department of Sanitation removed the items.","MOBILE",40.6342629000388,-73.8977604999654
38097429,"2018-01-03 07:51:00+00","2018-01-09 08:37:00+00","Closed","08 QUEENS","85 DRIVE, Jamaica, NY 11435","148 STREET & 150 STREET",NULL,NULL,"N/A","BLOCKFACE",NULL,"DOT","Department of Transportation","Street Condition","Pothole","The Department of Transportation inspected this complaint and repaired the problem.","UNKNOWN",40.7093385194261,-73.8095921833455
38103477,"2018-01-03 07:51:00+00","2018-01-03 12:00:00+00","Pending","12 QUEENS","152-99 BRINKERHOFF AVENUE, Jamaica, NY 11433",NULL,NULL,"Street","N/A","ADDRESS",NULL,"DSNY","Queens East 12","Derelict Vehicles","14 Derelict Vehicles","The Department of Sanitation removed the items.","PHONE",40.6901293072859,-73.7960238450006
38099399,"2018-01-03 09:00:50+00","2018-01-04 09:59:07+00","Closed","0 Unspecified",NULL,NULL,NULL,"Ferry","N/A",NULL,NULL,"DOT","Department of Transportation","Ferry Inquiry","Lost and Found","After performing a thorough search, the Department of Transportation was unable to find the lost item. If the item is turned in later, you will be contacted.","ONLINE",NULL,NULL
38100742,"2018-01-03 09:01:00+00","2018-01-05 12:00:00+00","Closed","04 MANHATTAN","159 8 AVENUE, NEW YORK, NY 10011","WEST 17 STREET & WEST 18 STREET",NULL,"Street","N/A","ADDRESS",NULL,"DSNY","Manhattan 04","Sanitation Condition","15 Street Cond/Dump-Out/Drop-Off","The Department of Sanitation removed the items.","MOBILE",40.7421695785987,-74.0007758779528
38096576,"2018-01-03 09:01:00+00","2018-01-03 12:00:00+00","Pending","07 QUEENS","20-03 129 STREET, College Point, NY 11356","20 AVENUE & 23 AVENUE",NULL,"Street","DSNY Garage","ADDRESS",NULL,"DSNY","BCC - Queens East","Derelict Vehicles","14 Derelict Vehicles","The Department of Sanitation removed the items.","MOBILE",40.7814148330738,-73.8396090475552
38103249,"2018-01-03 12:00:18+00","2018-01-03 14:09:30+00","Closed","05 MANHATTAN",NULL,NULL,NULL,"Street/Sidewalk","Precinct","INTERSECTION",NULL,"NYPD","New York City Police Department","Noise - Street/Sidewalk","Loud Music/Party","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.7521974591802,-73.9818236763463
38094417,"2018-01-03 12:56:00+00","2018-01-03 12:56:00+00","Closed","0 Unspecified",NULL,NULL,NULL,NULL,"N/A","INTERSECTION",NULL,"DOT","Department of Transportation","Street Light Condition","Street Light Out","Service Request status for this request is available on the Department of Transportation's website. Please click the ""Learn More"" link below.","UNKNOWN",NULL,NULL
38099213,"2018-01-03 13:31:00+00","2018-01-03 13:31:00+00","Closed","Unspecified STATEN ISLAND",NULL,NULL,NULL,"Street","DSNY Garage","INTERSECTION",NULL,"DSNY","BCC - Staten Island","Snow","15I Street Condition Ice-Non Storm","The Department of Sanitation investigated this complaint and salted the area.","PHONE",40.5554541414819,-74.1638790020121
38097282,"2018-01-03 13:35:00+00","2018-01-14 06:25:00+00","Closed","10 QUEENS","157-23 90 STREET, Howard Beach, NY 11414","157 AVENUE & 158 AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Request Large Bulky Item Collection","Request Large Bulky Item Collection",NULL,"PHONE",40.6616001829747,-73.8433969908037
38098731,"2018-01-03 14:05:04+00","2018-05-14 00:00:00+00","Closed","10 MANHATTAN","1480 5 AVENUE, NEW YORK, NY 10035",NULL,NULL,"Comercial","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Graffiti","Graffiti","The City has removed the graffiti from this property.","UNKNOWN",40.8027108727251,-73.944981755505
38104322,"2018-01-03 15:33:00+00","2018-01-04 10:37:00+00","Closed","03 STATEN ISLAND","124 CARLYLE GREEN, STATEN ISLAND, NY 10312","BEND & BEND",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Electronics Waste","Recycling Electronics","The E-Waste collection appointment was cancelled.","PHONE",40.5547084435865,-74.1981432058944
38099328,"2018-01-03 15:39:12+00","2018-01-08 17:15:37+00","Closed","08 MANHATTAN",NULL,NULL,NULL,"Condo Unit","N/A","ADDRESS",NULL,"DOF","Condo or CoOp Unit","DOF Property - Reduction Issue","Condo or Co-op Abatement","See notes.","PHONE",NULL,NULL
38103556,"2018-01-03 21:30:10+00","2018-01-11 07:36:48+00","Closed","12 BROOKLYN",NULL,NULL,NULL,"Street","N/A","INTERSECTION",NULL,"DOT","Department of Transportation","Street Sign - Dangling","St Name - Over Intersection","The Department of Transportation has completed the request or corrected the condition.","PHONE",40.61998323244,-73.9642668828992
38109423,"2018-01-04 00:06:00+00","2018-01-04 12:00:00+00","Closed","10 QUEENS","128-06 ROCKAWAY BOULEVARD, South Ozone Park, NY 11420","128 STREET & 130 STREET",NULL,"Street","N/A","ADDRESS",NULL,"DSNY","Queens East 10","Sanitation Condition","15 Street Cond/Dump-Out/Drop-Off","The Department of Sanitation removed the items.","MOBILE",40.6750837220779,-73.8095926429719
38108778,"2018-01-04 05:01:57+00","2018-01-08 12:00:00+00","Closed","01 BROOKLYN","211 LOMBARDY STREET, BROOKLYN, NY 11222","GARDNER AVENUE & STEWART AVENUE",NULL,NULL,"N/A","ADDRESS",NULL,"DOT","Department of Transportation","Street Condition","Pothole","The Department of Transportation inspected this complaint and repaired the problem.","UNKNOWN",40.7238805410837,-73.9322104775291
38104892,"2018-01-04 08:11:14+00","2018-01-08 07:34:33+00","Closed","01 QUEENS",NULL,NULL,NULL,"Street","N/A","INTERSECTION",NULL,"DPR","Department of Parks and Recreation","Damaged Tree","Branch or Limb Has Fallen Down","The Department of Parks and Recreation performed the work necessary to correct the condition.","UNKNOWN",40.7809133138185,-73.9079778674935
38110211,"2018-01-04 10:24:00+00","2018-01-15 17:55:00+00","Closed","17 BROOKLYN","230 EAST   88 STREET, BROOKLYN, NY 11236","AVENUE B & DITMAS AVENUE",NULL,"Sidewalk","N/A","ADDRESS",NULL,"DSNY","Department of Sanitation","Electronics Waste","Recycling Electronics","The E-Waste collection appointment was cancelled.","PHONE",40.6479694964163,-73.9171415028478
38108996,"2018-01-04 10:37:19+00","2018-01-08 16:41:36+00","Closed","06 BRONX",NULL,NULL,NULL,"Property Address","N/A","ADDRESS",NULL,"DOF","Land Records","DOF Property - Update Account","Billing Address Incorrect","See notes.","PHONE",NULL,NULL
38109127,"2018-01-04 10:53:17+00","2018-01-05 00:31:04+00","Closed","18 BROOKLYN",NULL,NULL,NULL,"Street/Sidewalk","Precinct","INTERSECTION",NULL,"NYPD","New York City Police Department","Derelict Vehicle","With License Plate","The Police Department reviewed your complaint and provided additional information below.","PHONE",40.6186007688684,-73.9350189392327
38105727,"2018-01-04 11:14:52+00","2018-03-13 11:25:52+00","Closed","06 MANHATTAN","14 STUYVESANT OVAL, NEW YORK, NY 10009","BEND & AVENUE C LOOP",NULL,NULL,"N/A","ADDRESS",NULL,"TLC","Taxi and Limousine Commission","Taxi Complaint","Driver Complaint","A hearing was scheduled at the OATH/Taxi and Limousine Tribunal.","ONLINE",40.7313336121738,-73.976344982521
38071530,"2018-01-01 00:01:23+00","2018-01-01 02:13:48+00","Closed","09 BROOKLYN","520 MIDWOOD STREET, BROOKLYN, NY 11225","BROOKLYN AVENUE & KINGSTON AVENUE",NULL,"Street/Sidewalk","Precinct","ADDRESS",NULL,"NYPD","New York City Police Department","Blocked Driveway","No Access","The Police Department responded to the complaint and took action to fix the condition.","PHONE",40.6605428880714,-73.9435888024028
38070506,"2018-01-01 00:00:00+00","2018-01-10 15:53:17+00","Closed","01 STATEN ISLAND","277 PULASKI AVENUE, STATEN ISLAND, NY 10303",NULL,NULL,"1-2 Family Dwelling","N/A","LATLONG",NULL,"DOHMH","Department of Health and Mental Hygiene","Rodent","Condition Attracting Rodents","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status","MOBILE",40.6315705911404,-74.1474391771838
38071595,"2018-01-01 00:00:00+00","2018-01-18 00:00:00+00","Closed","03 BROOKLYN","231 TOMPKINS AVENUE, BROOKLYN, NY 11216","KOSCIUSZKO STREET & LAFAYETTE AVENUE",NULL,"3+ Family Apt. Building","N/A","ADDRESS",NULL,"DOHMH","Department of Health and Mental Hygiene","Rodent","Rat Sighting","The Department of Health and Mental Hygiene will review your complaint to determine appropriate action.  Complaints of this type usually result in an inspection.  Please call 311 in 30 days from the date of your complaint for status","ONLINE",40.6911260693186,-73.9454488515724
